,absolutely,acne,actually,adovia,affordable,amazing,application,apply,argan,art,average,away,awesome,axe,bad,bar,base,beautiful,beauty,best,better,big,bit,black,blush,body,bottle,bought,brand,brush,brushes,buy,care,cheap,clay,clean,cleans,cleanser,cleansing,clear,coat,color,colors,concealer,conditioner,cool,coverage,cream,creamy,cute,daily,dark,daughter,day,days,dead,deal,decent,deep,definitely,designs,did,didn,difference,different,disappointed,disposable,does,doesn,don,dont,dotting,dove,dry,dryer,drying,easy,effective,exactly,excellent,expected,expensive,eye,eyelashes,eyes,eyeshadow,fabulous,face,facial,fantastic,far,fast,favorite,feel,feeling,feels,finally,fine,flat,foundation,fragrance,free,fresh,frizz,fun,gel,gems,gentle,gets,gives,goes,good,gorgeous,got,greasy,great,hair,hands,happy,hard,heavy,helps,high,home,horrible,hot,hype,impressed,inexpensive,iron,item,job,just,kids,know,lashes,lasting,lasts,leave,leaves,left,light,lightweight,like,liked,line,little,long,look,looking,looks,lot,lotion,lots,love,loved,lovely,loves,make,makes,makeup,mascara,mask,meh,men,mild,mineral,miracle,moisture,moisturizer,moisturizing,money,moroccan,mud,nail,nails,natural,need,needs,new,nice,night,non,nyx,oil,oily,ok,okay,olay,old,opi,palette,pay,perfect,pink,plates,pleasant,pleased,polish,powder,pretty,price,primer,product,products,professional,protection,purchase,pure,quality,quick,quickly,razor,real,really,recommend,red,refreshing,results,review,rhinestones,right,salon,say,says,scalp,scent,scrub,sea,sensitive,serum,set,shadow,shampoo,shany,shave,shine,shiny,silky,simple,simply,size,skin,small,smell,smells,smooth,soap,soft,soothing,spf,spray,stamper,stamping,stars,sticky,straightener,strong,stuff,suave,summer,sun,sunscreen,super,sure,surprised,tape,texture,thing,think,time,toner,tool,tools,treatment,tried,try,use,used,uses,using,value,variety,ve,vitamin,wash,waste,way,wen,white,wife,wipes,wonderful,work,worked,working,works,worth,wow,yes
146,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,6,7,1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,30,1,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,22,0,0,0,27,2,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,5,0,0,0,2,0,1,1,1,0,0,1,0,0,1,4,0,1,0,0,0,0,4,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,2,1,0,30,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,0,0,0,0,1,0,2,2,0,0,0,0,5,0,0,0,1,0,0,2,0,0,5,0,0,12,0,1,2
147,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,29,3,2,3,0,0,0,1,0,0,4,1,0,8,0,3,0,0,0,0,0,0,1,1,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,14,0,0,0,28,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,2,0,0,0,1,2,0,2,1,0,0,4,0,0,2,2,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,1,0,0,1,3,0,9,0,0,0,0,0,3,0,1,47,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,26,0,0,3,0,1,0,8,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,2,1,0,2,0,0,2,0,0,0,1,0,0,5,0,2,3,0,0,5,0,1,2
148,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,5,4,0,0,0,8,0,0,0,0,9,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,2,0,0,1,0,1,0,0,1,6,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,2,2,1,0,0,2,0,5,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,20,1,0,0
149,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,17,0,0,0,20,28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,5,3,0,0,2,0,0,2,1,1,0,1,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,6,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,24,0,0,0,2,3,0,0,1,0,0,1,4,8,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0
150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,0,0,0,4,0,0,0,0,0,1,1,9,0,0,2,19,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,2,1,0,0,1,0,1,1,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,8,0,0,0,4,4,0,0,0,0,0,0,4,8,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,11,0,0,0
151,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,4,3,2,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,8,0,0,0,0,0,1,3,10,0,0,0,8,22,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,3,4,0,0,0,0,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0,12,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,4,2,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,7,1,0,0
152,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,0,0,3,8,1,4,1,0,13,0,8,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,7,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,4,1,0,1,10,0,12,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,7,3,0,8,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,10,2,0,0,0,3,2,2,3,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,15,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,3,0,6,5,1,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,1,0,18,0,0,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,15,0,1,1,0,3,0,0,1
154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,11,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,3,0,2,1,1,2,0,0,0,0,0,0,0,5,0,1,0,5,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,1,1,0,1,1,0,0,6,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,13,1,1,7,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,2,0,6,1,0,0
155,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,6,2,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,1,3,0,0,0,0,0,0,0,7,0,0,1,17,32,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,7,0,3,3,2,0,0,1,2,1,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4,0,10,0,1,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,12,1,1,0
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,9,0,0,24,0,0,0,3,0,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,2,0,0,0,0,0,1,1,17,0,0,0,11,25,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,2,3,0,3,0,0,2,1,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,6,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,7,1,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,7,0,1,0
157,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,8,0,1,0
158,1,2,0,0,1,8,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,11,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,8,8,3,1,0,2,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,19,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,5,1,0,0,0,0,1,1,0,0,0,23,2,0,1,1,2,0,0,41,0,0,0,0,0,0,0,0,0,0,16,0,0,5,1,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,9,0,0,0,1,3,1,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,2,3,4,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,1,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,4,1,0,1
159,0,0,0,0,0,7,0,0,21,0,0,0,5,0,0,0,0,1,7,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,6,0,1,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,29,25,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,3,1,0,0,0,1,0,1,0,31,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,16,1,0,0,0,9,7,0,2,0,1,3,1,1,0,1,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,17,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,3,1,0,0,9,0,0,0
160,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,11,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,9,0,1,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,3,1,2,1,0,1,0,0,13,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,1,17,0,0,1,0,0,0,0,5,0,2,1,8,2,0,0
161,1,1,0,0,0,6,0,0,29,0,0,0,4,0,0,0,0,1,3,7,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,1,3,7,0,0,0,20,17,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,3,3,0,1,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,3,0,0,2,10,0,0,2,5,0,0,0,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,18,1,0,0,1,7,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,3,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,0,1,0,0,0,3,0,0,0,0,2,0,0,1,1,0,3,1
162,1,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,2,1,7,2,1,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,7,1,1,1,1,9,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,26,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,1,0,0,24,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,18,0,0,0,0,0,1,0,0,0,0,1,2,0,1,7,3,0,1,0,0,0,0,2,0,1,1,49,0,0,0,0,0,0,0,0,0,0,0,24,2,4,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,6,1,2,2,1,0,0,0,0,0,25,0,0,0,0,0,0,0,4,1,0,1,4,1,1,2
163,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,2,0,0,0,0,18,1,0,1,0,0,2,2,0,0,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,6,0,0,1,0,0,0,0,0,21,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,9,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,10,1,4,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,1,0,0,0,5,0,0,2
164,2,3,0,6,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,0,3,1,0,0,0,0,0,0,7,12,3,1,2,2,4,3,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,23,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,1,0,1,0,0,0,11,3,0,0,0,2,0,0,46,0,0,0,0,0,0,0,1,0,0,26,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,11,1,0,0,0,0,2,0,0,0,0,4,0,0,3,1,2,0,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,1,1,0,0,29,1,0,0,4,0,5,2,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,5,1,1,0
165,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,1,17,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,3,8,0,0,2,5,0,1,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,19,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,3,0,1,2,6,0,1,1
166,0,0,1,6,1,5,0,0,0,0,0,0,4,0,1,0,0,0,0,5,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1,0,26,28,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,1,0,1,3,0,0,0,20,1,2,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,15,0,0,5,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,20,1,0,13,0,0,0,0,55,0,0,0,2,3,0,0,0,0,0,2,6,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,5,2,3,1
